Date,Open,High,Low,Close,Adj Close,Volume
2016-12-09,159.520004,160.160004,157.710007,160.119995,148.483261,4007200
2016-12-12,158.830002,159.660004,157.750000,159.490005,147.899078,3471200
2016-12-13,160.399994,161.710007,160.070007,160.539993,148.872726,3868900
2016-12-14,161.139999,161.800003,158.720001,159.860001,148.242142,3885700
2016-12-15,159.869995,161.289993,159.429993,160.619995,148.946915,4422700
2016-12-16,161.380005,164.000000,161.190002,163.940002,152.025665,7605300
2016-12-19,163.089996,163.940002,161.220001,161.539993,149.800079,4732600
2016-12-20,161.710007,163.110001,161.410004,161.589996,149.846390,3131200
2016-12-21,161.419998,162.289993,159.619995,161.330002,149.605301,2767700
2016-12-22,161.389999,161.880005,160.270004,161.580002,149.837143,2741700
2016-12-23,161.559998,163.039993,160.550003,163.029999,151.181793,2044400
2016-12-27,163.259995,163.960007,162.449997,162.639999,150.820145,1344000
2016-12-28,162.160004,163.250000,161.320007,161.440002,149.707336,1669100
2016-12-29,161.919998,162.360001,160.389999,161.039993,149.336395,2476300
2016-12-30,161.369995,161.479996,159.850006,160.039993,148.409058,2855600
2017-01-03,161.130005,162.270004,159.149994,161.449997,149.716614,3539700
2017-01-04,162.350006,162.580002,159.740005,161.910004,150.143158,2695200
2017-01-05,161.750000,162.630005,161.509995,162.179993,150.393524,2961100
2017-01-06,161.750000,162.940002,161.110001,162.410004,150.606842,3081300
2017-01-09,162.000000,162.429993,160.779999,161.949997,150.180237,3040800
2017-01-10,161.270004,162.979996,160.500000,161.580002,149.837143,3500700
2017-01-11,161.300003,162.940002,160.610001,161.889999,150.124649,3330600
2017-01-12,161.690002,162.940002,160.889999,162.360001,150.560471,2555900
2017-01-13,162.160004,162.740005,161.410004,161.800003,150.041183,3183300
2017-01-17,162.610001,162.970001,157.509995,160.660004,148.984055,5475800
2017-01-18,161.059998,161.199997,156.089996,157.740005,146.276245,6591600
2017-01-19,157.740005,160.550003,157.240005,158.699997,147.166489,4976900
2017-01-20,159.020004,159.800003,157.809998,158.660004,147.129349,3579100
2017-01-23,158.619995,159.520004,156.559998,159.070007,147.509598,4062600
2017-01-24,159.360001,161.309998,159.100006,160.429993,148.770721,3514100
2017-01-25,160.820007,161.979996,160.350006,161.240005,149.521881,3605800
2017-01-26,161.860001,163.580002,161.250000,162.750000,150.922104,4202400
2017-01-27,163.500000,163.800003,162.619995,162.990005,151.144669,3110400
2017-01-30,162.940002,163.460007,161.309998,162.089996,150.310089,2784600
2017-01-31,161.619995,162.190002,160.009995,162.100006,150.319382,3037000
2017-02-01,162.750000,163.899994,162.029999,162.710007,150.885056,3718500
2017-02-02,162.520004,163.250000,160.259995,160.759995,149.076736,4714000
2017-02-03,161.130005,162.000000,160.210007,161.869995,150.106049,2762300
2017-02-06,161.509995,162.529999,160.220001,160.509995,148.844925,3479400
2017-02-07,161.050003,161.679993,159.539993,160.529999,148.863464,2942700
2017-02-08,160.000000,160.630005,159.410004,160.309998,148.659470,2339700
2017-02-09,160.309998,161.300003,159.559998,160.440002,148.780029,3056800
2017-02-10,160.119995,161.589996,160.100006,160.750000,149.067490,1905900
2017-02-13,160.690002,162.020004,160.690002,161.990005,150.217331,3275800
2017-02-14,161.449997,163.500000,161.250000,163.130005,151.274521,2969400
2017-02-15,162.580002,164.889999,162.580002,164.289993,152.350220,4537900
2017-02-16,164.779999,164.970001,162.330002,163.649994,151.756699,3191600
2017-02-17,159.000000,160.160004,156.490005,157.619995,146.164948,12033600
2017-02-21,157.619995,160.820007,157.520004,160.570007,148.900543,5419000
2017-02-22,160.910004,161.779999,159.639999,160.570007,148.900543,2725300
2017-02-23,161.330002,162.600006,160.690002,162.600006,150.783035,2459600
2017-02-24,162.669998,163.089996,161.740005,163.059998,151.209610,2715700
2017-02-27,163.160004,165.460007,162.809998,165.380005,153.360977,4071800
2017-02-28,165.470001,166.759995,164.899994,165.380005,153.360977,4382100
2017-03-01,166.720001,168.600006,166.350006,167.940002,155.734924,3514200
2017-03-02,168.320007,168.429993,166.960007,167.309998,155.150696,1889800
2017-03-03,167.309998,168.449997,166.619995,168.199997,155.976013,2254400
2017-03-06,167.429993,169.350006,167.130005,168.699997,156.439682,2576500
2017-03-07,168.449997,169.360001,167.929993,168.300003,156.068756,2702300
2017-03-08,167.509995,168.460007,166.800003,167.910004,156.287537,2048200
2017-03-09,168.149994,169.070007,167.740005,168.009995,156.380539,3631400
2017-03-10,168.419998,170.000000,168.059998,169.979996,158.214218,3716600
2017-03-13,169.990005,170.929993,169.550003,170.210007,158.428329,3130200
2017-03-14,169.660004,170.179993,168.500000,169.059998,157.357910,2522600
2017-03-15,169.360001,171.970001,169.289993,171.779999,159.889633,2807600
2017-03-16,172.070007,172.139999,170.220001,171.300003,159.442886,3138600
2017-03-17,171.089996,171.539993,169.589996,169.699997,157.953598,5622900
2017-03-20,169.929993,170.240005,167.919998,168.000000,156.371292,3928600
2017-03-21,168.669998,168.820007,167.059998,167.699997,156.092041,4953100
2017-03-22,168.130005,168.380005,165.630005,167.029999,155.468414,2999800
2017-03-23,166.229996,166.929993,164.770004,165.289993,153.848846,3947400
2017-03-24,166.130005,167.399994,164.350006,165.000000,153.578918,5243900
2017-03-27,163.990005,165.110001,163.309998,164.600006,153.206650,4383000
2017-03-28,164.580002,166.070007,163.839996,165.350006,153.904739,7327100
2017-03-29,164.660004,164.970001,162.740005,163.440002,152.126907,5900400
2017-03-30,163.649994,165.929993,163.460007,164.990005,153.569626,2993800
2017-03-31,164.639999,165.100006,163.750000,164.009995,152.657486,3496100
2017-04-03,164.619995,166.139999,164.250000,165.589996,154.128082,3473700
2017-04-04,165.869995,166.449997,164.789993,164.970001,153.551025,2886000
2017-04-05,165.759995,167.259995,165.220001,165.369995,153.923309,3541600
2017-04-06,165.449997,166.020004,164.839996,165.339996,153.895416,2923600
2017-04-07,164.960007,166.500000,164.619995,166.020004,154.528366,2927800
2017-04-10,166.190002,167.000000,165.279999,165.479996,154.025711,3234900
2017-04-11,164.889999,165.839996,164.600006,165.830002,154.351501,3172900
2017-04-12,166.320007,166.419998,164.600006,165.559998,154.100174,2978700
2017-04-13,164.949997,165.649994,164.669998,164.960007,153.541718,1979800
2017-04-17,164.990005,167.419998,164.960007,167.179993,155.608047,4396700
2017-04-18,170.059998,170.229996,167.699997,168.589996,156.920441,5526200
2017-04-19,169.589996,171.190002,168.690002,169.250000,157.534729,4703400
2017-04-20,169.520004,172.190002,168.369995,171.539993,159.666260,3652100
2017-04-21,172.130005,172.619995,170.470001,171.160004,159.312576,2982300
2017-04-24,172.660004,173.160004,171.699997,172.330002,160.401581,2830300
2017-04-25,173.500000,174.740005,173.190002,174.039993,161.993195,3394700
2017-04-26,174.089996,175.649994,173.979996,174.380005,162.309692,2817500
