Date,Open,High,Low,Close,Adj Close,Volume
2016-12-12,103.820000,104.870003,103.669998,104.720001,90.407249,4858321
2016-12-13,104.809998,106.010002,104.680000,105.629997,91.192856,4508632
2016-12-14,105.879997,106.529999,104.209999,104.470001,90.191414,5007528
2016-12-15,104.230003,105.570000,104.230003,105.300003,90.907944,4179374
2016-12-16,105.550003,105.919998,105.129997,105.870003,91.400078,7478885
2016-12-19,105.459999,105.870003,105.129997,105.410004,91.002945,3683752
2016-12-20,104.889999,105.040001,104.370003,104.900002,90.562637,4903446
2016-12-21,104.820000,105.690002,104.690002,104.699997,90.389969,3245168
2016-12-22,104.550003,105.449997,104.250999,105.349998,90.951149,2605417
2016-12-23,104.970001,105.250000,104.629997,105.089996,90.726677,1769303
2016-12-27,105.089996,105.320000,104.989998,105.129997,90.761208,1504963
2016-12-28,104.870003,105.099998,104.519997,104.620003,90.320938,1878615
2016-12-29,104.500000,105.099998,104.480003,104.989998,90.640320,2438075
2016-12-30,104.709999,105.150002,104.330002,104.629997,90.329536,3483819
2017-01-03,104.940002,105.089996,104.209999,104.650002,90.346809,3741206
2017-01-04,105.110001,105.629997,104.790001,104.849998,90.519485,3029654
2017-01-05,104.519997,105.120003,104.190102,104.709999,90.398605,5087216
2017-01-06,104.980003,105.160004,104.120003,104.559998,90.269112,4109653
2017-01-09,104.160004,104.254997,103.250000,103.459999,89.319466,5603419
2017-01-10,103.320000,103.320000,101.750000,101.970001,88.033104,5399235
2017-01-11,101.839996,102.360001,101.410004,101.809998,87.894966,4650289
2017-01-12,101.709999,102.519997,101.580002,101.839996,87.920860,3126043
2017-01-13,101.879997,102.110001,101.220001,101.550003,87.670509,3478542
2017-01-17,101.070000,102.320000,101.059998,102.190002,88.223053,3745713
2017-01-18,102.400002,103.000000,102.320000,102.739998,88.697868,4340388
2017-01-19,102.279999,103.000000,102.169998,102.360001,88.369804,3923119
2017-01-20,102.790001,103.320000,102.440102,103.239998,89.129524,4737274
2017-01-23,102.900002,104.220001,102.830002,104.010002,89.794289,4584802
2017-01-24,104.000000,104.930000,103.779999,104.709999,90.398605,4992265
2017-01-25,104.709999,105.190002,104.540001,104.610001,90.312271,3566079
2017-01-26,104.510002,104.730003,104.070000,104.139999,89.906509,3634560
2017-01-27,104.379997,104.410004,103.430000,103.480003,89.336716,4248229
2017-01-30,103.010002,103.720001,103.000000,103.690002,89.518028,3462554
2017-01-31,103.209999,104.169998,103.209999,103.779999,89.595703,3846624
2017-02-01,103.610001,103.779999,102.980003,103.010002,88.930969,3515243
2017-02-02,103.760002,104.389999,103.290001,104.029999,89.811562,3213734
2017-02-03,104.440002,105.764999,104.059998,105.110001,90.743942,4287147
2017-02-06,105.099998,105.239998,104.529999,104.570000,90.277740,4355213
2017-02-07,104.629997,105.900002,104.629997,105.610001,91.175598,3980353
2017-02-08,105.500000,106.230003,105.250000,105.690002,91.244675,3407014
2017-02-09,105.419998,106.489998,105.019997,105.970001,91.486389,4012387
2017-02-10,105.830002,106.345001,105.586800,106.099998,91.598618,2475506
2017-02-13,106.500000,106.690002,105.879997,106.519997,91.961205,3464318
2017-02-14,106.169998,107.000000,105.669998,106.919998,92.306549,5664700
2017-02-15,105.349998,107.250000,104.769997,106.730003,92.142532,7617151
2017-02-16,107.150002,108.180000,106.320000,108.120003,93.342529,5559403
2017-02-17,107.290001,108.300003,107.209999,108.150002,93.368439,5498432
2017-02-21,108.070000,109.500000,107.949997,109.360001,94.413078,5370662
2017-02-22,109.370003,109.779999,109.165001,109.410004,94.456238,3815267
2017-02-23,109.120003,110.000000,109.120003,109.540001,94.568466,3382733
2017-02-24,109.500000,109.919998,109.330002,109.830002,94.818817,3991764
2017-02-27,109.690002,109.879997,109.230003,109.269997,94.335350,3475071
2017-02-28,109.050003,110.599998,109.050003,110.379997,95.293648,4684647
2017-03-01,109.599998,110.320000,109.169998,109.730003,95.382759,4750734
2017-03-02,109.809998,110.320000,109.430000,110.110001,95.713074,3880791
2017-03-03,110.099998,110.669998,109.650002,110.559998,96.104210,4130942
2017-03-06,109.800003,110.190002,109.430000,109.629997,95.295822,4490915
2017-03-07,109.160004,109.769997,109.000000,109.320000,95.026367,4360309
2017-03-08,109.169998,109.330002,108.470001,109.300003,95.008972,5244474
2017-03-09,109.559998,109.610001,108.910004,109.019997,94.765587,4066952
2017-03-10,109.580002,109.709999,109.279999,109.589996,95.261040,3488905
2017-03-13,109.320000,109.795097,109.029999,109.410004,95.104599,3086006
2017-03-14,109.279999,109.730003,109.120003,109.339996,95.043739,3630038
2017-03-15,109.559998,111.230003,109.500000,111.110001,96.582314,4973393
2017-03-16,111.089996,111.199997,110.529999,111.139999,96.608391,4580674
2017-03-17,111.478996,111.519997,110.930000,111.389999,96.825691,6444384
2017-03-20,111.150002,111.440002,110.809998,111.150002,96.617081,3382089
2017-03-21,111.540001,112.309998,111.470001,111.769997,97.156021,5587729
2017-03-22,112.309998,112.379997,111.570000,112.019997,97.373329,3882237
2017-03-23,111.949997,112.330002,111.669998,111.779999,97.164711,3208212
2017-03-24,111.980003,112.245003,111.790001,112.120003,97.460266,3913223
2017-03-27,111.870003,112.290001,111.570000,111.830002,97.208176,3514557
2017-03-28,111.809998,112.760002,111.639999,112.449997,97.747093,3945393
2017-03-29,112.059998,112.535004,111.970001,112.430000,97.729721,2683678
2017-03-30,112.290001,112.550003,112.000000,112.180000,97.512413,2104918
2017-03-31,112.309998,112.470001,111.830002,111.860001,97.234245,3744389
2017-04-03,111.949997,112.360001,111.459900,111.860001,97.234245,3587129
2017-04-04,111.989998,112.220001,111.629997,112.080002,97.425491,2360663
2017-04-05,112.040001,112.589996,111.690002,111.940002,97.303795,2991960
2017-04-06,112.120003,112.279999,111.419998,111.580002,96.990868,2740551
2017-04-07,111.699997,111.959999,111.440903,111.610001,97.016953,2799610
2017-04-10,111.699997,112.144997,111.410103,112.019997,97.373329,2873249
2017-04-11,111.709999,112.080002,111.349998,111.730003,97.121254,3031448
2017-04-12,112.050003,113.764999,111.900002,113.610001,98.755440,6260257
2017-04-13,113.250000,113.379997,112.650002,112.680000,97.947021,3257297
2017-04-17,112.739998,113.320000,112.680000,113.320000,98.503357,2917688
2017-04-18,113.440002,114.605003,113.404701,114.279999,99.337837,4574200
2017-04-19,114.419998,114.489998,113.480003,113.620003,98.764130,3044737
2017-04-20,113.519997,113.970001,113.389999,113.589996,98.738052,2972952
2017-04-21,113.550003,113.800003,113.269997,113.430000,98.598976,3885269
2017-04-24,114.360001,114.480003,113.910004,114.320000,99.372604,3221543
2017-04-25,114.209999,114.570000,114.000000,114.160004,99.233528,3643332
2017-04-26,111.750000,113.760002,111.339996,113.330002,98.512062,5342883
2017-04-27,113.099998,113.440002,112.510002,112.639999,97.912254,4096239
2017-04-28,112.339996,113.430000,112.190804,113.279999,98.468590,4872033
2017-05-01,112.930000,113.110001,112.269997,112.279999,97.599327,4074291
2017-05-02,112.750000,112.889999,112.070000,112.290001,97.608040,3082363
2017-05-03,112.389999,112.709999,111.702301,111.790001,97.173401,3342585
2017-05-04,112.169998,113.000000,111.809998,112.959999,98.190422,3488798
2017-05-05,113.040001,113.279999,112.737503,113.220001,98.416435,3046064
2017-05-08,113.199997,113.430000,112.779999,113.220001,98.416435,3097181
2017-05-09,113.239998,113.410004,112.550003,112.720001,97.981812,2708153
2017-05-10,112.699997,112.870003,112.480003,112.839996,98.086113,2160107
2017-05-11,112.639999,113.089996,112.529999,113.040001,98.259972,2277166
2017-05-12,112.930000,113.300003,112.720001,112.910004,98.146957,2383496
2017-05-15,112.900002,114.000000,112.769997,113.940002,99.042290,3481774
2017-05-16,114.059998,114.660004,113.589996,113.790001,98.911903,2444255
2017-05-17,113.459999,114.290001,113.320000,113.739998,98.868423,2999270
2017-05-18,113.779999,114.279999,113.288002,114.029999,99.120522,3439503
2017-05-19,114.169998,114.500000,113.455002,113.690002,98.824982,5750075
